Picked up JAVA_TOOL_OPTIONS: -Dfile.encoding=UTF-8
启动本地服务器：starccm+.bat -server -new 
Serial process 7696

Simcenter STAR-CCM+ 2402 Build 19.02.009 (win64/clang15.0vc14.2-r8)

License build date: 16 February 2023
This version of the code requires license version 2024.02 or greater.
Checking license file: C:\Users\Kogami\license.dat
Checking license file: C:/Users/Kogami/license.dat
Checking license file: D:\STAR CCM\17.04.008-R8\license.dat
Unable to list features for license file D:\STAR CCM\17.04.008-R8\license.dat.
1 copy of ccmpsuite checked out from C:\Users\Kogami\license.dat
Feature ccmpsuite does not expire
Mon Sep 21 20:43:11 2026

Server::start -host Jerry:47828
正在播放宏： C:\Users\Kogami\cb_dl\tmr\run2\qoi78.java
qoi78.java:82: 警告: [deprecation] star.common.ContinuumManager中的setContinuum(java.util.List<star.common.Region>,star.common.Continuum)已过时
        sim.getContinuumManager().setContinuum(rl, pc);
                                 ^

Q78-START U=78.33
Loading module: Mapping


Importing C:/Users/Kogami/cb_dl/tmr/grid_struct_273x193_vol.cgns
Loading module: CaeIOCgns
Reading C:\Users\Kogami\cb_dl\tmr\grid_struct_273x193_vol.cgns...
Reading faces : 209360
Re-Reading faces : 209360
Number of faces: 105376
   Reading boundary: Base:Zone   1:default
Processing mesh
Finished reading C:\Users\Kogami\cb_dl\tmr\grid_struct_273x193_vol.cgns
Reordering
Finished importing
Imported coordinate extents (m)
X extents: [-0.33333, 2.0]
   Y extents: [-1.0, 0.0]
   Z extents: [0.0, 1.0]

INFO: No CGNS units information found for base node 1
Splitting default into 6 pieces...
Created new boundary default 2 with 192 faces
Created new boundary default 3 with 192 faces
Created new boundary default 4 with 272 faces
Created new boundary default 5 with 272 faces
Created new boundary default 6 with 52224 faces
Boundary default left with 52224 faces.
Reading material property database "C:\Program Files\Siemens\19.02.009-R8\STAR-CCM+19.02.009-R8\star\data\props.mdb"...
Loading module: SegregatedFlowModel
Loading module: SegregatedEnergyModel
Loading module: KwTurbModel
Created new boundary default 4 2 with 48 faces
Boundary default 4 left with 224 faces.
Q78-SET INLET 速度幅值 = 78.33
Q78-SET INLET 湍流强度 = 3.873E-4
Q78-SET INLET 湍流粘度比 = 0.009
Q78-SET IC 湍流强度 = 0.0303379
Q78-SET IC 湍流粘度比 = 0.009
Q78-SET IC 湍流速度比例 = 1.0
Q78-SET IC 速度 = (78.33,0,0)
Q78-SETUP-DONE
Initialization of star.flow.EffectiveViscosityModel requires an additional pass...
Initialization of star.flow.EffectiveViscositySolver requires an additional pass...
Wall distance limited to 1e-06 on 224 cells in Zone   1
Q78-INIT-IT 0
Q78-K-IN = 0.0013805822646149998
Q78-OMEGA-IN = 9791.829814131104
Q78-TVR-IN = 0.008999999999999992
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            23   1.812761e-02   4.836130e-02   4.931735e-03   1.300897e-01   0.000000e+00   1.019457e+01   1.965716e-04 
            24   1.865713e-02   4.746103e-02   4.403019e-03   1.246252e-01   0.000000e+00   1.218153e+01   1.551046e-04 
            25   1.989414e-02   4.670306e-02   4.930498e-03   1.197124e-01   0.000000e+00   1.396180e+01   1.223380e-04 
            26   2.184549e-02   4.569398e-02   4.866696e-03   1.152060e-01   0.000000e+00   1.584650e+01   9.606381e-05 
            27   2.599316e-02   4.440277e-02   4.624581e-03   1.112561e-01   0.000000e+00   1.811486e+01   7.467142e-05 
            28   2.907838e-02   4.296576e-02   4.549704e-03   1.078960e-01   0.000000e+00   2.070719e+01   7.115108e-04 
            29   2.719447e-02   4.137933e-02   4.611402e-03   1.050229e-01   0.000000e+00   2.377901e+01   5.146787e-04 
            30   2.550570e-02   3.997684e-02   4.545596e-03   1.026233e-01   0.000000e+00   2.757637e+01   3.264617e-04 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            31   2.359953e-02   3.882865e-02   4.291587e-03   1.006155e-01   0.000000e+00   3.292368e+01   2.185822e-04 
            32   2.578022e-02   3.809375e-02   4.451475e-03   9.885474e-02   0.000000e+00   3.835473e+01   1.603784e-04 
            33   2.928266e-02   3.781784e-02   4.710079e-03   9.741942e-02   0.000000e+00   4.470284e+01   1.267537e-04 
            34   3.092895e-02   3.804100e-02   5.704195e-03   9.626964e-02   0.000000e+00   5.131603e+01   1.041697e-04 
            35   3.530730e-02   3.881659e-02   5.518118e-03   9.539709e-02   0.000000e+00   5.802883e+01   8.750167e-05 
            36   4.444248e-02   4.041150e-02   6.699095e-03   9.495111e-02   0.000000e+00   6.501954e+01   7.314044e-05 
            37   6.712055e-02   4.259545e-02   5.769077e-03   9.475962e-02   0.000000e+00   7.237619e+01   6.012242e-05 
            38   5.667165e-02   4.576064e-02   6.357766e-03   9.512604e-02   0.000000e+00   7.991828e+01   4.882896e-05 
            39   6.483958e-02   4.821440e-02   6.463176e-03   9.496974e-02   0.000000e+00   8.888004e+01   3.827524e-05 
            40   3.997942e-02   5.083905e-02   7.561344e-03   9.554208e-02   0.000000e+00   9.517690e+01   2.825680e-05 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            41   2.840037e-02   5.306158e-02   6.536369e-03   9.629051e-02   0.000000e+00   1.020736e+02   1.969052e-05 
            42   2.448675e-02   5.518142e-02   6.271205e-03   9.802595e-02   0.000000e+00   1.087514e+02   1.268941e-05 
            43   2.154935e-02   5.643319e-02   5.720557e-03   1.004530e-01   0.000000e+00   1.149915e+02   9.666297e-06 
            44   1.852223e-02   5.651663e-02   5.269049e-03   1.024100e-01   0.000000e+00   1.211931e+02   7.788969e-05 
            45   1.643915e-02   5.591795e-02   5.911222e-03   1.048079e-01   0.000000e+00   1.267990e+02   6.175461e-05 
            46   1.659713e-02   5.425399e-02   5.090796e-03   1.070777e-01   0.000000e+00   1.319870e+02   4.065589e-05 
            47   1.547165e-02   5.116377e-02   4.377858e-03   1.088659e-01   0.000000e+00   1.366363e+02   2.591401e-05 
            48   1.519816e-02   4.647583e-02   4.553772e-03   1.089323e-01   0.000000e+00   1.408470e+02   1.513390e-05 
            49   1.445041e-02   4.266534e-02   4.092812e-03   1.056508e-01   0.000000e+00   1.445446e+02   8.952093e-06 
            50   1.144001e-02   4.018990e-02   4.256218e-03   9.929223e-02   0.000000e+00   1.481466e+02   6.961165e-06 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            51   8.896211e-03   3.796310e-02   4.299331e-03   9.445209e-02   0.000000e+00   1.515988e+02   1.073669e-05 
            52   7.135265e-03   3.487066e-02   3.157758e-03   9.075236e-02   0.000000e+00   1.545846e+02   1.646855e-05 
            53   6.311413e-03   3.100710e-02   2.495478e-03   8.733696e-02   0.000000e+00   1.570013e+02   2.224314e-05 
            54   5.985249e-03   2.741882e-02   2.615300e-03   8.362308e-02   0.000000e+00   1.589021e+02   2.720183e-05 
            55   6.084812e-03   2.501329e-02   1.998066e-03   7.921160e-02   0.000000e+00   1.602772e+02   3.203271e-05 
            56   5.620857e-03   2.439603e-02   2.210994e-03   7.495922e-02   0.000000e+00   1.614526e+02   3.617824e-05 
            57   4.180437e-03   2.425488e-02   2.472233e-03   7.281184e-02   0.000000e+00   1.623591e+02   4.092099e-05 
            58   3.385068e-03   2.354191e-02   1.991169e-03   7.189058e-02   0.000000e+00   1.632166e+02   4.605739e-05 
            59   2.885344e-03   2.275864e-02   2.065857e-03   7.116598e-02   0.000000e+00   1.638241e+02   5.138333e-05 
            60   2.454870e-03   2.194676e-02   1.565698e-03   7.032220e-02   0.000000e+00   1.643160e+02   5.696548e-05 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            61   2.309773e-03   2.115649e-02   1.431905e-03   6.936200e-02   0.000000e+00   1.646288e+02   6.309020e-05 
            62   2.234786e-03   2.039557e-02   1.280312e-03   6.835541e-02   0.000000e+00   1.647144e+02   6.941078e-05 
            63   1.982623e-03   1.976537e-02   1.240479e-03   6.737986e-02   0.000000e+00   1.646207e+02   7.465852e-05 
            64   1.701847e-03   1.930862e-02   1.201862e-03   6.646786e-02   0.000000e+00   1.643553e+02   1.855356e-04 
            65   1.462491e-03   1.901072e-02   1.107488e-03   6.561754e-02   0.000000e+00   1.633617e+02   3.179586e-04 
            66   1.273868e-03   1.883106e-02   1.127197e-03   6.481307e-02   0.000000e+00   1.624079e+02   4.754040e-04 
            67   1.083705e-03   1.874091e-02   1.070415e-03   6.404564e-02   0.000000e+00   1.615129e+02   6.395067e-04 
            68   9.058798e-04   1.872755e-02   1.085171e-03   6.330133e-02   0.000000e+00   1.606999e+02   8.036223e-04 
            69   7.789365e-04   1.876867e-02   1.039454e-03   6.257654e-02   0.000000e+00   1.599465e+02   9.639985e-04 
            70   6.915086e-04   1.886168e-02   1.081049e-03   6.186824e-02   0.000000e+00   1.592828e+02   1.177373e-03 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            71   6.839949e-04   1.899175e-02   1.002950e-03   6.116430e-02   0.000000e+00   1.586570e+02   1.300386e-03 
            72   7.408863e-04   1.915302e-02   9.919489e-04   6.046332e-02   0.000000e+00   1.580494e+02   1.208927e-03 
            73   7.617935e-04   1.934832e-02   9.977606e-04   5.975956e-02   0.000000e+00   1.574600e+02   1.185505e-03 
            74   7.435356e-04   1.955019e-02   9.490379e-04   5.906090e-02   0.000000e+00   1.569404e+02   1.128642e-03 
            75   7.158000e-04   1.978060e-02   9.275413e-04   5.834932e-02   0.000000e+00   1.564772e+02   1.017158e-03 
            76   6.904424e-04   2.002165e-02   9.257429e-04   5.763462e-02   0.000000e+00   1.560730e+02   1.173792e-03 
            77   6.542493e-04   2.027376e-02   8.979181e-04   5.691068e-02   0.000000e+00   1.556838e+02   1.223895e-03 
            78   6.160721e-04   2.053374e-02   8.753338e-04   5.617554e-02   0.000000e+00   1.553091e+02   1.133824e-03 
            79   5.773014e-04   2.080062e-02   8.633210e-04   5.543207e-02   0.000000e+00   1.549293e+02   1.313271e-03 
            80   5.445594e-04   2.107794e-02   8.548072e-04   5.467477e-02   0.000000e+00   1.545517e+02   1.573064e-03 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            81   5.234697e-04   2.135725e-02   8.536793e-04   5.390414e-02   0.000000e+00   1.541781e+02   1.697042e-03 
            82   5.103126e-04   2.164639e-02   8.376025e-04   5.312502e-02   0.000000e+00   1.538103e+02   1.907233e-03 
            83   4.917510e-04   2.193494e-02   8.348955e-04   5.232923e-02   0.000000e+00   1.534551e+02   2.273472e-03 
            84   4.613471e-04   2.222670e-02   8.142349e-04   5.151845e-02   0.000000e+00   1.531111e+02   2.344779e-03 
            85   4.292943e-04   2.251949e-02   8.046003e-04   5.069584e-02   0.000000e+00   1.527851e+02   2.071417e-03 
            86   4.044905e-04   2.281414e-02   8.002175e-04   4.985892e-02   0.000000e+00   1.524720e+02   2.132827e-03 
            87   3.880208e-04   2.310814e-02   7.798185e-04   4.901001e-02   0.000000e+00   1.521710e+02   2.206739e-03 
            88   3.756012e-04   2.339912e-02   7.678296e-04   4.814847e-02   0.000000e+00   1.518848e+02   2.185932e-03 
            89   3.639072e-04   2.368816e-02   7.581009e-04   4.727777e-02   0.000000e+00   1.516189e+02   2.261136e-03 
            90   3.528109e-04   2.397249e-02   7.618734e-04   4.639523e-02   0.000000e+00   1.513722e+02   2.379366e-03 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
            91   3.428230e-04   2.425496e-02   7.488192e-04   4.550722e-02   0.000000e+00   1.511502e+02   2.396935e-03 
            92   3.337910e-04   2.452837e-02   7.390618e-04   4.461449e-02   0.000000e+00   1.509495e+02   2.234613e-03 
            93   3.251562e-04   2.479589e-02   7.357356e-04   4.371470e-02   0.000000e+00   1.507766e+02   2.191416e-03 
            94   3.182226e-04   2.506027e-02   7.299896e-04   4.280828e-02   0.000000e+00   1.506375e+02   2.055941e-03 
            95   3.160864e-04   2.531352e-02   7.028555e-04   4.190028e-02   0.000000e+00   1.505354e+02   1.769615e-03 
            96   3.155198e-04   2.556217e-02   7.009960e-04   4.098787e-02   0.000000e+00   1.504722e+02   1.474182e-03 
            97   3.158020e-04   2.580630e-02   6.928491e-04   4.006819e-02   0.000000e+00   1.504523e+02   1.395656e-03 
            98   3.165373e-04   2.604584e-02   6.822880e-04   3.914326e-02   0.000000e+00   1.504860e+02   1.487159e-03 
            99   3.189914e-04   2.628175e-02   6.715577e-04   3.821202e-02   0.000000e+00   1.505770e+02   1.613403e-03 
           100   3.239164e-04   2.651740e-02   6.609239e-04   3.727033e-02   0.000000e+00   1.507379e+02   1.622231e-03 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           101   3.287330e-04   2.674940e-02   6.566559e-04   3.632055e-02   0.000000e+00   1.509781e+02   1.442053e-03 
           102   3.336879e-04   2.698232e-02   6.509752e-04   3.535499e-02   0.000000e+00   1.513055e+02   1.353360e-03 
           103   3.397109e-04   2.720737e-02   6.364165e-04   3.437698e-02   0.000000e+00   1.517311e+02   1.436964e-03 
           104   3.442314e-04   2.742944e-02   6.212723e-04   3.338611e-02   0.000000e+00   1.522724e+02   1.552153e-03 
           105   3.519908e-04   2.764637e-02   6.184426e-04   3.237664e-02   0.000000e+00   1.529358e+02   1.663278e-03 
           106   3.596208e-04   2.784805e-02   5.875182e-04   3.136561e-02   0.000000e+00   1.537392e+02   1.732200e-03 
           107   3.675079e-04   2.803473e-02   5.774465e-04   3.034976e-02   0.000000e+00   1.547013e+02   1.769937e-03 
           108   3.738304e-04   2.820269e-02   5.641108e-04   2.933474e-02   0.000000e+00   1.558352e+02   1.806327e-03 
           109   3.824960e-04   2.834470e-02   5.623343e-04   2.833511e-02   0.000000e+00   1.571637e+02   1.858425e-03 
           110   3.888915e-04   2.845593e-02   5.440305e-04   2.735432e-02   0.000000e+00   1.587136e+02   1.933210e-03 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           111   3.970402e-04   2.852995e-02   5.243745e-04   2.640560e-02   0.000000e+00   1.605052e+02   2.016964e-03 
           112   4.020457e-04   2.855934e-02   5.133115e-04   2.549724e-02   0.000000e+00   1.625619e+02   2.105748e-03 
           113   4.038995e-04   2.853580e-02   4.964242e-04   2.464607e-02   0.000000e+00   1.649182e+02   2.190322e-03 
           114   4.040651e-04   2.845677e-02   4.978888e-04   2.385338e-02   0.000000e+00   1.675980e+02   2.265143e-03 
           115   3.979807e-04   2.831701e-02   4.766230e-04   2.312556e-02   0.000000e+00   1.706296e+02   2.321471e-03 
           116   3.931423e-04   2.811442e-02   4.850409e-04   2.246186e-02   0.000000e+00   1.740580e+02   2.353454e-03 
           117   3.863193e-04   2.784945e-02   4.658466e-04   2.185722e-02   0.000000e+00   1.779074e+02   2.341382e-03 
           118   3.785898e-04   2.752072e-02   4.548109e-04   2.130805e-02   0.000000e+00   1.822185e+02   2.319545e-03 
           119   3.700884e-04   2.713308e-02   4.543428e-04   2.079883e-02   0.000000e+00   1.870229e+02   2.103921e-03 
           120   3.607947e-04   2.668625e-02   4.384511e-04   2.031646e-02   0.000000e+00   1.923562e+02   1.681118e-03 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           121   3.495600e-04   2.618566e-02   4.330484e-04   1.984437e-02   0.000000e+00   1.982589e+02   1.094578e-03 
           122   3.382818e-04   2.563688e-02   4.560315e-04   1.936746e-02   0.000000e+00   2.047362e+02   5.176568e-04 
           123   3.294327e-04   2.504837e-02   4.265788e-04   1.887248e-02   0.000000e+00   2.118304e+02   1.676128e-04 
           124   3.248237e-04   2.442436e-02   4.228851e-04   1.835276e-02   0.000000e+00   2.186608e+02   4.214962e-05 
           125   3.297812e-04   2.377469e-02   4.127798e-04   1.780679e-02   0.000000e+00   2.260895e+02   1.262032e-05 
           126   3.527915e-04   2.311338e-02   4.017637e-04   1.723315e-02   0.000000e+00   2.341195e+02   5.335880e-06 
           127   3.839757e-04   2.246122e-02   3.957570e-04   1.664773e-02   0.000000e+00   2.424838e+02   3.232535e-06 
           128   4.246627e-04   2.184184e-02   3.856305e-04   1.605289e-02   0.000000e+00   2.513947e+02   2.528727e-06 
           129   4.708528e-04   2.128047e-02   3.720639e-04   1.545167e-02   0.000000e+00   2.608017e+02   2.250657e-06 
           130   5.171359e-04   2.079586e-02   3.586500e-04   1.483418e-02   0.000000e+00   2.706416e+02   2.121141e-06 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           131   5.544554e-04   2.040474e-02   3.434050e-04   1.418511e-02   0.000000e+00   2.807951e+02   2.060068e-06 
           132   5.766860e-04   2.009888e-02   3.182205e-04   1.347127e-02   0.000000e+00   2.912052e+02   2.027971e-06 
           133   5.833860e-04   1.985948e-02   2.989001e-04   1.267188e-02   0.000000e+00   3.017766e+02   2.011063e-06 
           134   5.756277e-04   1.965782e-02   2.857211e-04   1.179438e-02   0.000000e+00   3.123685e+02   2.002096e-06 
           135   5.599322e-04   1.946306e-02   2.662459e-04   1.089389e-02   0.000000e+00   3.228576e+02   1.998656e-06 
           136   5.366958e-04   1.924610e-02   2.464551e-04   1.001240e-02   0.000000e+00   3.331473e+02   1.997702e-06 
           137   5.123859e-04   1.898551e-02   2.264990e-04   9.185322e-03   0.000000e+00   3.430817e+02   1.998941e-06 
           138   4.838421e-04   1.866472e-02   2.146757e-04   8.456582e-03   0.000000e+00   3.524993e+02   2.001739e-06 
           139   4.557641e-04   1.826850e-02   1.952510e-04   7.861183e-03   0.000000e+00   3.613552e+02   2.005337e-06 
           140   4.191386e-04   1.779357e-02   1.775519e-04   7.411197e-03   0.000000e+00   3.694430e+02   2.010276e-06 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           141   3.827697e-04   1.723312e-02   1.621860e-04   7.105818e-03   0.000000e+00   3.766674e+02   2.016392e-06 
           142   3.434450e-04   1.659085e-02   1.519358e-04   6.922224e-03   0.000000e+00   3.829417e+02   2.022348e-06 
           143   3.060772e-04   1.587252e-02   1.438253e-04   6.820963e-03   0.000000e+00   3.880702e+02   2.029811e-06 
           144   2.840088e-04   1.508526e-02   1.394033e-04   6.755140e-03   0.000000e+00   3.923961e+02   2.038689e-06 
           145   2.334029e-04   1.425345e-02   1.508584e-04   6.669435e-03   0.000000e+00   3.965323e+02   2.051320e-06 
           146   2.141803e-04   1.336355e-02   1.348925e-04   6.555282e-03   0.000000e+00   3.987736e+02   2.065637e-06 
           147   2.079151e-04   1.244865e-02   1.257492e-04   6.374851e-03   0.000000e+00   3.996334e+02   2.080032e-06 
           148   2.150444e-04   1.154158e-02   1.175100e-04   6.112391e-03   0.000000e+00   3.990381e+02   2.094173e-06 
           149   2.365124e-04   1.067749e-02   1.130708e-04   5.776100e-03   0.000000e+00   3.971967e+02   2.108419e-06 
           150   2.591241e-04   9.865774e-03   1.123212e-04   5.367373e-03   0.000000e+00   3.941626e+02   2.122210e-06 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           151   2.758530e-04   9.120340e-03   1.162743e-04   4.924444e-03   0.000000e+00   3.900948e+02   2.135648e-06 
           152   2.919375e-04   8.463501e-03   1.097985e-04   4.453491e-03   0.000000e+00   3.851888e+02   2.148789e-06 
           153   2.974593e-04   7.896513e-03   1.133805e-04   3.980724e-03   0.000000e+00   3.798436e+02   2.161708e-06 
           154   3.012987e-04   7.420898e-03   1.105969e-04   3.530721e-03   0.000000e+00   3.740316e+02   2.174280e-06 
           155   2.949569e-04   7.027456e-03   1.183310e-04   3.123581e-03   0.000000e+00   3.680552e+02   2.186536e-06 
           156   2.889615e-04   6.706964e-03   1.165653e-04   2.771716e-03   0.000000e+00   3.619951e+02   2.198446e-06 
           157   2.743559e-04   6.440332e-03   1.231178e-04   2.490007e-03   0.000000e+00   3.562524e+02   2.209877e-06 
           158   2.575204e-04   6.223478e-03   1.156520e-04   2.274959e-03   0.000000e+00   3.505577e+02   2.221048e-06 
           159   2.365604e-04   6.034571e-03   1.186253e-04   2.123094e-03   0.000000e+00   3.452685e+02   2.231618e-06 
           160   2.220003e-04   5.873974e-03   1.148303e-04   2.015938e-03   0.000000e+00   3.402551e+02   2.241879e-06 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           161   2.051651e-04   5.724553e-03   1.161575e-04   1.944533e-03   0.000000e+00   3.358105e+02   2.251528e-06 
           162   1.943651e-04   5.592562e-03   1.145490e-04   1.891095e-03   0.000000e+00   3.315309e+02   2.260705e-06 
           163   1.807433e-04   5.463367e-03   1.144052e-04   1.846833e-03   0.000000e+00   3.276296e+02   2.269387e-06 
           164   1.746263e-04   5.345794e-03   1.154181e-04   1.803651e-03   0.000000e+00   3.238703e+02   2.277429e-06 
           165   1.672176e-04   5.230989e-03   1.143554e-04   1.762271e-03   0.000000e+00   3.203572e+02   2.284942e-06 
           166   1.640750e-04   5.123785e-03   1.099517e-04   1.718454e-03   0.000000e+00   3.170117e+02   2.291819e-06 
           167   1.617349e-04   5.021555e-03   1.071949e-04   1.673497e-03   0.000000e+00   3.137511e+02   2.298114e-06 
           168   1.592095e-04   4.924484e-03   1.050813e-04   1.628659e-03   0.000000e+00   3.105282e+02   2.303771e-06 
           169   1.579111e-04   4.832481e-03   1.037913e-04   1.584483e-03   0.000000e+00   3.073117e+02   2.308765e-06 
           170   1.581574e-04   4.745474e-03   1.042196e-04   1.542354e-03   0.000000e+00   3.041857e+02   2.313062e-06 
     Iteration     Continuity     X-momentum     Y-momentum     Z-momentum         Energy            Tke            Sdr 
           171   1.587889e-04   4.663350e-03   1.041420e-04   1.502779e-03   0.000000e+00   3.011212e+02   2.316678e-06 
           172   1.571742e-04   4.585847e-03   1.045588e-04   1.466147e-03   0.000000e+00   2.980748e+02   2.319599e-06 
           173   1.558161e-04   4.512523e-03   1.052497e-04   1.432795e-03   0.000000e+00   2.950326e+02   2.321804e-06 
