airfoil,case,mach,aoa_deg,reynolds,cl,cd,case_file
5369,3,0.5435547202000751,5.9640721346325485,5130000.0,-0.0007164303036701198,0.006857742055002477,5369_case_3_analysis.csv
6623,11,0.789047999881127,4.930784252009678,7990000.0,-0.004000135757143647,0.046366826300728727,6623_case_11_analysis.csv
1281,9,0.5142865805057065,-1.7749193892054183,1280000.0,0.0002793199838980689,0.009013782153743592,1281_case_9_analysis.csv
5652,13,0.3609967081405838,3.8706484061330872,7710000.0,-0.0005085188973322257,0.0075159629400896166,5652_case_13_analysis.csv
2064,13,0.30882680985856004,5.651597812762209,10000000.0,-0.0006762315292634456,0.0068333722914693034,2064_case_13_analysis.csv
3574,13,0.7272709070174798,2.10361889361727,1750000.0,-0.003703290248560766,0.10082033062404029,3574_case_13_analysis.csv
5113,11,0.2658169537578383,1.4491581640235052,5830000.0,-0.0001825738266288108,0.007216934118532626,5113_case_11_analysis.csv
1354,9,0.5195617659551771,-0.9865673994192556,8790000.0,9.59660556231361e-05,0.005572763246234808,1354_case_9_analysis.csv
2767,5,0.6183177735575859,2.526288666617347,7910000.0,-0.0002963829623916849,0.006717556485010317,2767_case_5_analysis.csv
2548,8,0.42387004067595857,-0.6903038548081986,6390000.0,9.299025992563407e-05,0.007717893497401995,2548_case_8_analysis.csv
2655,11,0.6457616621974321,3.966371657996689,3240000.0,-0.0005004978398394211,0.0072183328503025454,2655_case_11_analysis.csv
3042,0,0.43170032428418104,-1.430173871126574,8930000.0,0.00018332394901571987,0.0073428183774149475,3042_case_0_analysis.csv
665,6,0.6519008773068167,0.7972667963730284,8470000.0,-0.00011234291810809435,0.00807303107175001,665_case_6_analysis.csv
2990,12,0.6088805097766449,5.572115167242335,2490000.0,-0.0008468120854113273,0.008679953418093208,2990_case_12_analysis.csv
675,5,0.33605475659206413,0.02219981066356791,4790000.0,-3.02080847482208e-06,0.007796443419502569,675_case_5_analysis.csv
6842,8,0.7639803498017094,5.8595816485890415,3070000.0,-0.008845773498547546,0.08619340618713946,6842_case_8_analysis.csv
887,2,0.7727735823265278,4.43120653836856,3060000.0,-0.007493284064149317,0.09669538289978423,887_case_2_analysis.csv
3045,13,0.4551282584637186,1.434400933555148,6130000.0,-0.00015298363721720149,0.006109509022154616,3045_case_13_analysis.csv
1260,0,0.405464590317158,1.3058521711235649,6630000.0,-0.0001534643842395893,0.006732262032320576,1260_case_0_analysis.csv
5601,4,0.1616597812555421,5.48056040344337,9160000.0,-0.0007737480792737419,0.008064359216190212,5601_case_4_analysis.csv
1454,10,0.3424195530609906,-0.5623977630211914,4090000.0,6.697814758493732e-05,0.006823359161652185,1454_case_10_analysis.csv
1720,13,0.36266062170564684,5.884102836556244,3780000.0,-0.0005941428409808666,0.0057650448694070025,1720_case_13_analysis.csv
3608,0,0.2305485390193738,1.1561535419166913,3400000.0,-0.00018442484948314825,0.009138346188257195,3608_case_0_analysis.csv
4237,1,0.31496298698440217,-1.5060230405112724,3700000.0,0.00021863421825395822,0.008315897267911957,4237_case_1_analysis.csv
6586,13,0.5458793572852568,1.4363139599452972,7190000.0,-0.0001405087803704218,0.005603840011523371,6586_case_13_analysis.csv
11,2,0.429064255981905,5.771684633446358,7500000.0,-0.000715684695544374,0.0070805872287059,11_case_2_analysis.csv
1054,9,0.17284589571595121,0.13017413059490934,7830000.0,-1.670972066804784e-05,0.0073547241645153276,1054_case_9_analysis.csv
238,7,0.15162148670572556,0.9711944569996027,5810000.0,-0.00012110578667549718,0.007143971868461056,238_case_7_analysis.csv
2013,0,0.7717299087111748,-0.5450283108831397,9950000.0,0.00020969899367454667,0.022043818021197054,2013_case_0_analysis.csv
3527,2,0.6072869526374335,-0.5360514917071255,5550000.0,5.9818011895684066e-05,0.00639345225890046,3527_case_2_analysis.csv
5116,4,0.733022453946809,5.809184162223702,1410000.0,-0.0009482001979348922,0.009319997477679079,5116_case_4_analysis.csv
3219,9,0.16661682032321948,5.673803826217167,6220000.0,-0.0007201965483791835,0.007248973192902259,3219_case_9_analysis.csv
1070,11,0.20055942537093172,1.729927280870589,9720000.0,-0.0001850762221001118,0.006127924602554332,1070_case_11_analysis.csv
470,6,0.3268423460168353,4.185262295511552,6160000.0,-0.00047147382825315636,0.006442940801616112,470_case_6_analysis.csv
3335,5,0.6027951820320716,4.425413943005157,4800000.0,-0.0007038806222599386,0.0090950043672283,3335_case_5_analysis.csv
853,2,0.646238262750517,0.9320194521841128,8960000.0,-0.0003213357766656281,0.019752334370035846,853_case_2_analysis.csv
1046,2,0.3338863233531746,0.7084842406254936,5600000.0,-9.583838578201626e-05,0.007750144373308933,1046_case_2_analysis.csv
2950,1,0.2803594337248825,4.9261407063979386,9040000.0,-0.0007575182236182631,0.00878894887127296,2950_case_1_analysis.csv
637,9,0.5306822837441285,5.120582765702081,1700000.0,-0.0008268236308590053,0.00922694007418047,637_case_9_analysis.csv
858,2,0.6279932707470622,4.926932740147492,9950000.0,-0.0005594329322845096,0.006489656574872651,858_case_2_analysis.csv
3866,6,0.1277766781096582,2.2410396919851543,9800000.0,-0.00029442356097095424,0.007523572230674709,3866_case_6_analysis.csv
5737,3,0.6038087456411024,5.555716298916402,3100000.0,-0.0006993125851288767,0.007189352820933029,5737_case_3_analysis.csv
3567,11,0.4774728067671624,-1.3685838094783618,7970000.0,0.00015919399558872934,0.006663391191239218,3567_case_11_analysis.csv
669,0,0.6264895970827,1.2489225516291542,4070000.0,-0.0001416764809652491,0.006498544451727852,669_case_0_analysis.csv
6240,6,0.7634336029964937,-0.7662099139837724,7960000.0,7.612053896485226e-05,0.005691815710210897,6240_case_6_analysis.csv
2989,4,0.7064940275845227,4.2514789480100506,3030000.0,-0.0009964757269947065,0.013404518720230995,2989_case_4_analysis.csv
3398,5,0.5178451872842469,2.3759339030827036,1840000.0,-0.0003064204418826657,0.00738511014607082,3398_case_5_analysis.csv
1348,5,0.6216558410178691,4.398520022985897,2580000.0,-0.0015063242005539503,0.01958304295636811,1348_case_5_analysis.csv
326,8,0.690151725195103,-1.253024987279892,6260000.0,0.00015177160902559702,0.0069387972033468906,326_case_8_analysis.csv
3984,8,0.7697827873130937,-0.042508162435581864,4550000.0,4.4879567226754846e-05,0.06049213067194986,3984_case_8_analysis.csv
1314,11,0.7989757004540806,0.5798220345834784,5880000.0,-0.00026151174962792394,0.025840701387799852,1314_case_11_analysis.csv
6071,2,0.7143427231900159,5.309670389703846,7610000.0,-0.006155220763223621,0.06622972822289529,6071_case_2_analysis.csv
824,12,0.24980576239854035,5.78406696335807,3550000.0,-0.0008786754595707904,0.008674390831002117,824_case_12_analysis.csv
5229,5,0.7323707251868913,5.771867763061145,9400000.0,-0.0006735986713921162,0.006663998579871915,5229_case_5_analysis.csv
2576,4,0.41369913018110926,5.552450961757926,7900000.0,-0.0006326807090419397,0.006508186374510513,2576_case_4_analysis.csv
3314,12,0.19202734059040466,3.316545673897026,7270000.0,-0.0004753552381183656,0.008202939350724517,3314_case_12_analysis.csv
5298,0,0.7406387925370395,2.2172574260223117,5230000.0,-0.00020798304818556764,0.0053717721346636235,5298_case_0_analysis.csv
6413,7,0.14091192150174514,-1.1406768444471247,3800000.0,0.00016015869323336444,0.008043649549492871,6413_case_7_analysis.csv
3500,9,0.3749538703383096,4.359882488174191,3770000.0,-0.0007043130489994448,0.009237920295997288,3500_case_9_analysis.csv
6224,5,0.18608007437896568,1.5573359626612993,8920000.0,-0.00015733234738279526,0.005786971896440016,6224_case_5_analysis.csv
1297,10,0.3795749346702636,2.411505192876101,5610000.0,-0.0003164279169101494,0.0075136796108117715,1297_case_10_analysis.csv
2628,4,0.6588939405879092,0.9888361719530279,4550000.0,-0.0001213706986982112,0.007031840617697304,2628_case_4_analysis.csv
1130,7,0.4653144663203602,-0.6382497215973597,9180000.0,6.215374278071852e-05,0.005579320632526555,1130_case_7_analysis.csv
4242,10,0.4459867547380362,0.11618841558623894,3740000.0,-9.842969583469937e-06,0.004853838819603567,4242_case_10_analysis.csv
1437,2,0.3365103499480784,0.5809368822102798,2710000.0,-5.957722562541899e-05,0.005875692718059016,1437_case_2_analysis.csv
6097,13,0.8088027091154283,-1.392527720178344,5580000.0,0.0011157582724736735,0.045899016018660754,6097_case_13_analysis.csv
1469,9,0.250354652496216,3.7586487655896663,1500000.0,-0.0006567599361715527,0.009997097406671712,1469_case_9_analysis.csv
3058,7,0.48661037267086527,5.806383936085778,9720000.0,-0.0008949642420080958,0.008801005113320725,3058_case_7_analysis.csv
659,5,0.585589743193146,0.11374706717456418,7910000.0,-1.2015268402213218e-05,0.0060522287025695206,659_case_5_analysis.csv
5424,5,0.45660885263007767,3.638683949534699,8080000.0,-0.000375859053505324,0.0059104276583517934,5424_case_5_analysis.csv
1863,9,0.18661200494810742,-0.5087949178496707,4110000.0,8.19852743584078e-05,0.00923218094874829,1863_case_9_analysis.csv
5350,2,0.10101075952677878,-0.9847955363095267,7700000.0,0.00015872632151002304,0.00923384845259073,5350_case_2_analysis.csv
3723,0,0.6708949769275013,4.631705843819656,5600000.0,-0.0006379806530231794,0.007874839435118094,3723_case_0_analysis.csv
1646,6,0.6445490593664777,1.6153549105803897,6700000.0,-0.0002121004952454634,0.00752109838173275,1646_case_6_analysis.csv
3627,13,0.5241124670274036,4.837233925458358,3830000.0,-0.0004347604999862496,0.005137384407434324,3627_case_13_analysis.csv
42,2,0.8101368838405597,2.585945387759703,4720000.0,-0.0035435425367560183,0.07845956684236328,42_case_2_analysis.csv
5598,6,0.16365526840740738,5.4323402553902636,3740000.0,-0.0008047018090908595,0.008461874247544757,5598_case_6_analysis.csv
6817,13,0.682387403230675,-0.9972247386961994,2540000.0,0.00019124534551819285,0.010986936293243973,6817_case_13_analysis.csv
6235,3,0.7219605591969253,3.2037299492647264,5590000.0,-0.0019253737525965291,0.03439765467081739,6235_case_3_analysis.csv
5691,2,0.4004491036260689,0.9740118204433483,2960000.0,-0.00015329610642222526,0.009016701465880279,5691_case_2_analysis.csv
310,3,0.2810132931042385,4.315893902812057,7100000.0,-0.0006641648528062827,0.008800457784327299,310_case_3_analysis.csv
312,9,0.19498836837157613,2.8872060862403632,2960000.0,-0.0003071985455517213,0.006091106415725548,312_case_9_analysis.csv
132,3,0.8032878646527433,-1.8189713389179765,8760000.0,0.0017410893059127068,0.054824147251358445,132_case_3_analysis.csv
6831,6,0.46021311672862175,-1.8597394282237691,4850000.0,0.0002470206239734371,0.0076076617065324705,6831_case_6_analysis.csv
659,11,0.3006290886871265,4.246875889288465,5570000.0,-0.0004550659285127465,0.006128172968632379,659_case_11_analysis.csv
2562,0,0.2296763334931348,4.614688309530933,1140000.0,-0.0014915789373909111,0.018479320500828716,2562_case_0_analysis.csv
1066,3,0.10474566921750758,0.26613926270213994,5660000.0,-3.3981407590195724e-05,0.0073156332309049065,1066_case_3_analysis.csv
845,1,0.3971538054409752,4.079217330466615,9660000.0,-0.0005097404201733743,0.007147599378378935,845_case_1_analysis.csv
6618,5,0.13169944520726629,0.10933145457064564,7160000.0,-1.4803121869952313e-05,0.00775765200304856,6618_case_5_analysis.csv
5450,2,0.7858822235925872,2.9648711463568507,2520000.0,-0.005691521574181728,0.10988978205880715,5450_case_2_analysis.csv
1053,3,0.6811966336885785,5.090276774867751,4110000.0,-0.0006299244747897803,0.0070717189492332825,1053_case_3_analysis.csv
6397,13,0.40847599469077134,0.24287869255854133,2230000.0,-2.6053023834608684e-05,0.0061459461610817185,6397_case_13_analysis.csv
6265,13,0.3618801593425235,-1.4966783107996644,3650000.0,0.00016726428183579966,0.0064017480902928406,6265_case_13_analysis.csv
2733,9,0.8350752882471938,2.280588486430837,7160000.0,-0.0023540635148223215,0.05911047369113904,2733_case_9_analysis.csv
361,7,0.5463234103753457,-0.575038016485433,8980000.0,6.08473428820255e-05,0.0060625189744620755,361_case_7_analysis.csv
6233,9,0.7976930466155412,2.0393003122729265,6880000.0,-0.0002855220250252713,0.008018582756037144,6233_case_9_analysis.csv
480,1,0.6019524244338827,1.6822607321356151,5660000.0,-0.00022526179950867482,0.007669941505303636,480_case_1_analysis.csv
2618,4,0.52658988221715,2.790822439987461,2860000.0,-0.0004254514467510495,0.008727639031375843,2618_case_4_analysis.csv
2534,2,0.23822717847039374,0.2880983015409617,6570000.0,-2.8109173062953215e-05,0.005590187100085132,2534_case_2_analysis.csv
5616,11,0.7768548139181446,-1.410363466047391,1020000.0,0.0021360654378596846,0.08675977306132084,5616_case_11_analysis.csv
2130,3,0.7135347273642981,-0.26174975362682984,8820000.0,0.00017370359731826884,0.03802262900995921,2130_case_3_analysis.csv
2360,7,0.5301100340208504,-0.48218592645400005,6880000.0,5.6449508682111205e-05,0.006707458822188637,2360_case_7_analysis.csv
914,6,0.6077079623913487,5.868944374604625,8370000.0,-0.0008980591468422032,0.008736649641110697,914_case_6_analysis.csv
1724,5,0.3500325447388225,3.0232116834874265,7110000.0,-0.00037960532452267266,0.007187586137686808,1724_case_5_analysis.csv
1533,0,0.4748042167278571,-0.20886429917703175,6510000.0,2.6241970741776834e-05,0.007198681228285196,1533_case_0_analysis.csv
2136,7,0.17025898403434053,3.6322024112279596,7890000.0,-0.00045078366550399253,0.007101309412311482,2136_case_7_analysis.csv
4025,8,0.5605120699001512,1.5468716929787547,9060000.0,-0.0022729069841753904,0.08416750772038731,4025_case_8_analysis.csv
4237,11,0.5921854139521694,-0.22500000828840072,7990000.0,3.1512896070763176e-05,0.008024651543378279,4237_case_11_analysis.csv
5203,1,0.2493437834954316,0.3675635995547588,2960000.0,-3.247031043001142e-05,0.005061399517597636,5203_case_1_analysis.csv
1500,11,0.3912545379512897,-1.2656481797380632,8570000.0,6.129134508136513e-05,0.0027742023736083287,1500_case_11_analysis.csv
3061,7,0.3661298871212397,4.316989844712243,6250000.0,-0.0005042678991896985,0.0066800545925321956,3061_case_7_analysis.csv
6503,6,0.14010549338205336,5.050860657305122,3970000.0,-0.0007213909336898138,0.008162080822906133,6503_case_6_analysis.csv
2684,10,0.6626122118275337,1.47554764919043,6560000.0,-0.00042776510528100444,0.016606523393762184,2684_case_10_analysis.csv
49,10,0.3067767272818215,3.0986117693192767,6090000.0,-0.0004813698569064134,0.008892229592332464,49_case_10_analysis.csv
2106,6,0.47208105507559195,5.485773881794755,5090000.0,-0.000624422046180779,0.006501791567000898,2106_case_6_analysis.csv
6589,0,0.5528152620444992,1.0648291554760636,9590000.0,-0.00013230240265898203,0.007118040011466058,6589_case_0_analysis.csv
5369,10,0.2420572151999897,2.802108969129746,1910000.0,-0.0003018875889170846,0.006167887293654279,5369_case_10_analysis.csv
3246,2,0.32033044734361427,0.7913788823857022,9090000.0,-0.0001095605781887609,0.007931674296103159,3246_case_2_analysis.csv
1636,7,0.5419541594068658,4.100677069469662,1120000.0,-0.0004194332386948588,0.005850426001179405,1636_case_7_analysis.csv
831,5,0.10575037862479496,2.5110741960661294,1620000.0,-0.0007966170604328537,0.018164962766755766,831_case_5_analysis.csv
2360,4,0.12102176606118017,3.1422183304586797,6640000.0,-0.0003939693690415007,0.007176505526789018,2360_case_4_analysis.csv
3781,13,0.49013546824438015,1.7501221306431693,1240000.0,-0.0002501825537076154,0.008187969174627772,3781_case_13_analysis.csv
4257,1,0.31370688502628385,-0.5401103765937223,1830000.0,0.00010211165001078853,0.010831847596523312,4257_case_1_analysis.csv
6697,12,0.838077695219806,-0.9693552497045752,2240000.0,0.0031481434730735594,0.18605988279944494,6697_case_12_analysis.csv
3270,10,0.22455946871228796,-0.8712055356189197,8350000.0,0.00010173664722949194,0.006690305590098116,3270_case_10_analysis.csv
6957,2,0.7020950361472553,-0.7471879274405915,4500000.0,0.00015210012775191,0.01166266348395352,6957_case_2_analysis.csv
433,0,0.5868890251108235,0.004558723308916157,7190000.0,-7.750444755844262e-07,0.009741055616126097,433_case_0_analysis.csv
4159,11,0.8146943455601227,5.441741449334651,8850000.0,-0.004855054003456646,0.05096478394345011,4159_case_11_analysis.csv
298,10,0.4191597201045987,-0.04282735869169074,3730000.0,5.444702892175669e-06,0.0072840924089037605,298_case_10_analysis.csv
869,5,0.6260554790442406,5.727129129934262,9650000.0,-0.0006965272003439268,0.00694502710987028,869_case_5_analysis.csv
6547,13,0.4489053517917335,2.112368384901817,2620000.0,-0.0002947458219870057,0.00799104910760643,6547_case_13_analysis.csv
6666,4,0.6841681205446363,-1.1349964234772112,2320000.0,0.00017456461186184764,0.008811047320607456,6666_case_4_analysis.csv
504,8,0.4539930679506907,4.784321087485983,2100000.0,-0.0008458674715913125,0.010106332999449815,504_case_8_analysis.csv
191,2,0.4812041314840684,2.459994927680617,7870000.0,-0.0002767877995715805,0.006442707093748995,191_case_2_analysis.csv
143,2,0.19981981657573447,5.217384449168475,8220000.0,-0.0007146567547838775,0.007826445674103255,143_case_2_analysis.csv
2758,0,0.3881241210436376,1.800767093829076,4250000.0,-0.00027298163640344307,0.008682713825472614,2758_case_0_analysis.csv
672,4,0.3093701182119748,-0.8875070079676028,5700000.0,0.00010767353560469618,0.006950644540043099,672_case_4_analysis.csv
2357,1,0.40055708217758557,4.620284503427047,5560000.0,-0.0005523250780469405,0.0068344864444658945,2357_case_1_analysis.csv
2153,2,0.3933742212373369,-0.8530668059841622,6910000.0,0.0001429408451038747,0.009599836620812817,2153_case_2_analysis.csv
5207,3,0.2510158849129724,1.879132859577516,9270000.0,-0.0002072310567897929,0.00631632157033998,5207_case_3_analysis.csv
5258,1,0.3858594529114504,-0.06376520554597742,1890000.0,8.344003131782185e-06,0.00749744256640322,5258_case_1_analysis.csv
2907,5,0.3082669905962844,2.367396992311713,5930000.0,-0.0003073168283562132,0.007433453610406892,2907_case_5_analysis.csv
3876,11,0.659073997657423,0.7487906628287346,1370000.0,-8.272195531001573e-05,0.006329337837490674,3876_case_11_analysis.csv
3029,2,0.3194495917267879,4.630912311873998,2580000.0,-0.0006198034466699194,0.00765178790078343,3029_case_2_analysis.csv
1351,6,0.5553828569799832,4.430864765816464,3560000.0,-0.0007989702065693068,0.010310928075844722,1351_case_6_analysis.csv
33,1,0.5012306788006197,0.3752537043594999,4480000.0,-2.7761747435169476e-05,0.004238754203171676,33_case_1_analysis.csv
5451,4,0.7447062618902515,-1.9632561494478316,3750000.0,0.00037812486181639394,0.011030898357714933,5451_case_4_analysis.csv
5371,1,0.8355870017449539,0.7115702363199574,4040000.0,-0.0012111283421887783,0.09751528553479939,5371_case_1_analysis.csv
6909,0,0.7405934060406708,3.495605822414718,1380000.0,-0.005864311705077393,0.09600147650698525,6909_case_0_analysis.csv
5005,0,0.5050003190960171,0.40463175516743455,1270000.0,-4.361590880558521e-05,0.006175901710443387,5005_case_0_analysis.csv
815,12,0.13741657856583883,4.345240711775715,4240000.0,-0.0005776796304028738,0.007602599453885392,815_case_12_analysis.csv
510,1,0.4506334528559083,0.6225884285703525,2720000.0,-0.00010758920502536312,0.00990086623283636,510_case_1_analysis.csv
6926,11,0.6291697022150738,-0.12919266762126735,5060000.0,1.475766859941316e-05,0.006544881445893186,6926_case_11_analysis.csv
6916,11,0.48441700450981506,5.81235180309311,6260000.0,-0.0006572935048835362,0.006457088140705528,6916_case_11_analysis.csv
1610,4,0.5036483999991169,3.555195678862277,5560000.0,-0.0005685491220458741,0.009151014497860363,1610_case_4_analysis.csv
6675,9,0.6978222583473557,0.2910818422943584,4540000.0,-3.760125146421126e-05,0.007401267159238042,6675_case_9_analysis.csv
2765,9,0.7294243371442254,-1.7954148961824852,7630000.0,0.002638756484828692,0.08418116643380899,2765_case_9_analysis.csv
1726,4,0.5042191237127893,0.41388905086761296,6130000.0,-5.137801425020671e-05,0.00711227360946177,1726_case_4_analysis.csv
2928,10,0.8465747578117668,1.4178893376089596,2450000.0,-0.00014895128792623448,0.006017774240731674,2928_case_10_analysis.csv
2871,1,0.5709116818072034,-1.1432382662718346,6590000.0,0.00012727531482630225,0.006377822359957052,2871_case_1_analysis.csv
5646,6,0.42972135854202276,1.2507430472430232,3450000.0,-0.0001515591080587457,0.006941727850893876,5646_case_6_analysis.csv
1650,5,0.17501331018029656,4.525229648433774,3540000.0,-0.0005749180315851552,0.00726412984308898,1650_case_5_analysis.csv
3332,3,0.4284156374136888,4.466578653115225,4750000.0,-0.0006070065646045136,0.00777069776526584,3332_case_3_analysis.csv
5383,12,0.7971883304369051,3.1308694368338026,2440000.0,-0.0009857647872699416,0.018021810211865157,5383_case_12_analysis.csv
5198,8,0.20739509937519765,4.353351189000368,1850000.0,-0.0006148092345412061,0.00807611433823252,5198_case_8_analysis.csv
5748,9,0.8254476638445803,5.95854854561362,2960000.0,-0.0074560426723356615,0.07143662159177969,5748_case_9_analysis.csv
5640,0,0.511735886070363,1.8776698385190072,9160000.0,-0.00019230299094984748,0.005865890192248236,5640_case_0_analysis.csv
1732,13,0.15494540350278713,2.903998488759566,4550000.0,-0.00040469299780227663,0.00797773905884929,1732_case_13_analysis.csv
6798,5,0.2703873604270033,1.4430020979719398,4910000.0,-0.00018392962734871203,0.007301557750941298,6798_case_5_analysis.csv
1253,2,0.7277181186402967,1.6824780652253044,5250000.0,-0.0009022609712401601,0.030717123135265575,1253_case_2_analysis.csv
3016,8,0.24432699938194666,-0.35009767093588406,4540000.0,4.061714838683701e-05,0.006647179940992346,3016_case_8_analysis.csv
1550,12,0.3465419394890954,0.23568220302259357,6920000.0,-3.0037851526533388e-05,0.007302343533680933,1550_case_12_analysis.csv
5306,12,0.3285176172357681,-0.1542440930570479,6550000.0,2.7186900637605954e-05,0.01009886908017932,5306_case_12_analysis.csv
3016,11,0.343898428289259,0.30519589793914204,7090000.0,-3.392240827916059e-05,0.006368343927382641,3016_case_11_analysis.csv
6646,3,0.5542677538005752,-0.18135500309242492,4010000.0,1.99600268253226e-05,0.006305982505704386,6646_case_3_analysis.csv
5740,4,0.3578893866979612,-0.6559717071816873,5310000.0,9.427792675363986e-05,0.008234335766561128,5740_case_4_analysis.csv
6623,13,0.2702697146574637,3.5378614079843462,5270000.0,-0.0004479015310617387,0.007244558483028859,6623_case_13_analysis.csv
5271,12,0.3772181389775374,3.960837006619001,4130000.0,-0.0002967775780297253,0.004286217029067868,5271_case_12_analysis.csv
1291,1,0.8419770364690312,1.4848778199047725,3040000.0,-0.0004976770388373013,0.019199161931993225,1291_case_1_analysis.csv
1350,10,0.3892448923887284,-0.7117040509662986,5780000.0,6.0642785093195275e-05,0.004881800143386676,1350_case_10_analysis.csv
633,1,0.7780214238861407,0.6959190092407828,9410000.0,-0.0006697092962853232,0.05513519346673611,633_case_1_analysis.csv
6939,7,0.47916286763843974,5.190022116902184,7970000.0,-0.0007181127436336277,0.007905984216510321,6939_case_7_analysis.csv
2952,7,0.6876989761308767,1.9358811697529088,5690000.0,-0.004343463140970425,0.12850344494282198,2952_case_7_analysis.csv
5068,8,0.7125010568046044,0.8018815656371543,2920000.0,-0.0003208607636235716,0.0229245415154972,5068_case_8_analysis.csv
6150,12,0.4791062986878889,5.652600824539568,4880000.0,-0.0006807449905264216,0.006877752591880867,6150_case_12_analysis.csv
6993,3,0.7812951896103499,2.4330785582940706,4490000.0,-0.0009445271620416843,0.02222899298390916,6993_case_3_analysis.csv
2846,0,0.14553245010011606,3.3179994535476967,3160000.0,-0.00041538089928281875,0.0071648480729159456,2846_case_0_analysis.csv
3617,1,0.4621685389453164,0.8028312402180999,1560000.0,-0.00010905045312130276,0.007782110986419793,3617_case_1_analysis.csv
6169,7,0.2340874865973403,4.636361963058379,8510000.0,-0.0006733040236780886,0.008302466567325658,6169_case_7_analysis.csv
1,4,0.2614509199895322,5.818668224337698,1040000.0,-0.0010502516034070456,0.010306133641576704,1_case_4_analysis.csv
3347,9,0.3705196249148417,-1.3107715368019943,8410000.0,0.0001563667267207996,0.006833830464326934,3347_case_9_analysis.csv
5308,11,0.4409419069089855,5.835624208938683,2120000.0,-0.0012706760917241156,0.01243268115926187,5308_case_11_analysis.csv
3101,1,0.35874915232310944,-1.4571350488396844,1650000.0,0.00018342457401952948,0.007210854421724015,3101_case_1_analysis.csv
3423,7,0.8476049516398049,5.539187972396227,8160000.0,-0.010138649210793823,0.10454436516336724,3423_case_7_analysis.csv
3252,6,0.37477910175491735,3.6682624755711,8560000.0,-0.00035908406682593814,0.00560098498457031,3252_case_6_analysis.csv
5280,0,0.4713120802770019,5.901408937500198,8100000.0,-0.0006227281321394051,0.0060245666630133945,5280_case_0_analysis.csv
3210,2,0.816851400299781,-0.05356003852222968,4930000.0,9.413634081177631e-05,0.1007021952385635,3210_case_2_analysis.csv
5135,8,0.609997938530695,1.8767217667228207,2640000.0,-0.0002595089941785055,0.007919901865775122,5135_case_8_analysis.csv
6285,13,0.39411463921565004,0.5657318006357079,6670000.0,-5.653751476461082e-05,0.005725779783934625,6285_case_13_analysis.csv
3957,4,0.44931799636793,0.6128414911877167,3900000.0,-7.812712125764483e-05,0.007303982626100777,3957_case_4_analysis.csv
2903,3,0.23735863782954883,2.0838489887528455,6670000.0,-0.00022659294754999684,0.0062274640154338385,2903_case_3_analysis.csv
6143,3,0.5138566267482008,0.6439267230228904,5080000.0,-8.810238336447353e-05,0.007838907790130644,6143_case_3_analysis.csv
2018,3,0.5332649600920464,1.0249776506602433,3480000.0,-0.00013221741697443264,0.007390104391944775,2018_case_3_analysis.csv
2820,6,0.3613565800663622,-0.6080243404267207,9590000.0,7.532643821655098e-05,0.007097947723678496,2820_case_6_analysis.csv
